masked,original
나름 서방 저게 안 됐으니...,한국은 나름 서방권이라 저게 안 됐으니...
그 깐하기로 소문 났다아님?,그 인턴 선임 깐깐하기로 소문 났다아님?
##돼 진짜남,조심해야돼 진짜 크게 싸움남
BL 보는 여자들 심리가,BL 보는 여자들 심리가 대체 뭐야?
맞아 수준이 하지,맞아 수준이 좀 다르긴 하지
[UNK]혀,[UNK]좀 그만 괴롭혀
너좀 벗어주면?,너 옷좀 벗어주면 안돼?
썩었다고 그래,내가 뭘 썩었다고 그래?
,하나도 안나
##징 피할 수 없는 미래네,여성징병은 피할 수 없는 미래네
아다,아 배고프다
##떡,엽떡 먹고싶어
"아, 이 [UNK] 또에네.","아, 이 [UNK] 또 영상 알고리즘에 뜨네."
##같다 얼마나 좋을까,삶이 영화같다면 얼마나 좋을까
하고 하는 걸수도,하고 싶어서 하는 걸수도 있지
1억 오천 간첩 단체에 투자 봤냐,이번에 [UNK] 1억 오천 간첩 단체에 투자 한거 봤냐
솔직히 [UNK] 들좀 되지않나..? 왜하는거야,솔직히 [UNK]들 광고좀 해도 되지않나 ..? 왜 뭐라하는거야
아 안하고 하는건 있지 ㅋㅋ,아 말을 안하고 하는건 문제가 있지 ㅋㅋ
이렇게 안경까생같아 보이지?,이렇게 안경을 쓰니까 모범생같아 보이지?
그냥 같이 입대줄질도 안하는게 좋지,그냥 같이 입대 안해줄거면 훈수질도 안하는게 좋지
저한테 거시 /,저한테 작업 거시는건 아니죠/
윽 이게 뭐야 못생긴 남자 싫어,윽 이게 뭐야 나 못생긴 남자 싫어해
##도 엄청 커 190,그리고 키도 엄청 커 190이야
얼굴이 예쁘지는 않은데 몸매는,얼굴이 예쁘지는 않은데 몸매는 좋은 듯.
"그러니까, 볼 없는 체형임.","그러니까, 한국에서 흔히 볼 수 없는 체형임."
난살인 못했다,난 30살인데 아무것도 못했다
##호하려나,누리호 성공하려나?
,성공하면 좋겠는데
저녁에자롱,저녁에 치킨피자 먹지롱
솔직히 남성들만 건하지 않니?,솔직히 남성들만 군복무 하는 건 부당하지 않니?
여자들은 팬티도,여자들은 팬티 종류도 다양하구나
난팬티가 섹시하다고,난 티팬티가 정말 섹시하다고 생각해
##지 됐는데 그리운데 연락 되겠나,헤어진지 1년 됐는데 그리운데 연락해도 되겠나
나는에서 페미니스트들 보일 때마다 신고,나는 커뮤니티에서 페미니스트들 보일 때마다 신고하고 있어
드마라가이야,드마라가 계속 고구마 구간이야
20대 여자가 벽돌들고 차 2대고다 조현증있는건가,20대 여자가 벽돌들고 차 2대 부수고 도망쳤다더라 조현증있는건가
##까 여자 옹호하는 댓글 많은데 왜 많은지 같은여자가 봐도더라,근데 댓글보니까 여자 옹호하는 댓글 많은데 왜 많은지 같은여자가 봐도 모르겠더라
그런데 밝혀진도 서방들이 엄청 못했잖아,그런데 밝혀진 이후에도 서방 국가들이 대응 엄청 못했잖아
딱보니 한국 독재 되는 감기 수준이니 그러지,딱보니 한국 같이 방역 독재 안해도 되는 감기 수준이니 그러지
중국이 코로나지떼더라,중국이 코로나 발원지 아니라고 잡아떼더라
누가봐도 게?,누가봐도 중국이 한 게 맞는데?
주민자치기본 공산화임,주민자치기본법이 왜 공산화임?
##이랑 공산주의겠네 ㅋㅋㅋ,그럼 유럽이랑 미국도 공산주의겠네 ㅋㅋㅋ
게임방에서 왜이렇게 시끄럽니 ~해줄테니 나가,게임방에서 왜이렇게 시끄럽니~ 환불해줄테니 나가주렴
응? 음... 엄청있게 생겼 딱 그거,응? 음... 엄청 매력있게 생겼지 딱 그거야
마누라랑했다면?,너 마누라랑 이혼했다면서?
어 한 전에 완전히 섰음,어 한 달 전에 완전히 갈라 섰음.
.. 놈이랑 났더라고,아니..다른 놈이랑 바람 났더라고
진짜 이러다가 전쟁나는거아님? 침공한다,진짜 이러다가 전쟁나는거아님? 러시아가 우크라이나 침공한다던데
원숭이를 키우는 같아,옆집 사람이 원숭이를 키우는 것 같아
##지,너무 시끄럽지?
한국얼룩개모 해외에 퍼지고대,한국얼룩날개모기가 해외에 퍼지고 있대
,[UNK]모기?
존재로지 말지 ㅋㅋㅋ,같은 존재로 엮지 말지 ㅋㅋㅋ
[UNK] 가때문에 자살했,가수 [UNK]가 악플때문에 자살했데
ㅋㅋㅋ 중이라고 폰만 들고 있네,ㅋㅋㅋ증거 수집 중이라고 옆에서 폰만 들고 있네
##하고 나 많이주는,성실하고 나 많이 아껴주는 사람이야
넌 니가하고한 사람이다?,넌 니가 쿨하고 솔직한 사람이다 생각하지?
,그건 예의가 없는거야
난 뒤 없어,적어도 난 뒤끝은 없어
1시간 내내 보여주 광고주 신나겠다,1시간 내내 제품 보여주니 광고주는 신나겠다
부모님 몰래 사무보조 알바 뛰는...,부모님 몰래 이직하려고 사무보조 알바 뛰는 중인데...
우리 과에 피부 남자애 내일레한다더라,우리 과에 피부 하얀 남자애 내일모레 입대한다더라
##들은 얼굴도하기까지 한거 같아,아나운서들은 얼굴도 이쁘고 똑똑하기까지 한거 같아
[UNK] 같은남은 군대 안 돼,[UNK]같은 능력남은 군대 안 가도 돼
냄새난다는 말 정말 사실이,저 냄새난다는 말 정말 사실이에요?
##려고 돈 뽑았다. 증거 유.,할머니 용돈 드리려고 돈 뽑았다. 증거 유.
##들한테 주는 사랑이 과분하다고 고맙다고 운거임,아니 ㅡㅡ팬들한테 주는 사랑이 과분하다고 고맙다고 운거임
걔 휴거라,걔 휴거라던데 알았어?
,속상하다 정말
얘 진짜 주작땜에 완전났나 봄ㅋ,헐 얘 진짜 주작땜에 완전 화났나 봄 ㅋㅋㅋ
그 이미지가 좀고 청순한 거라 얘가 안서 주작한 듯,그 그룹 이미지가 좀 귀엽고 청순한 거라 얘가 안 어울려서 주작한 듯
", 넌 유치원생 외모도하고?","야, 넌 유치원생 외모도 평가하고 싶냐?"
##을 때 중증가 목적이지,걸렸을 때 중증 방지가 목적이지
그러니까 걸리려고 백신 맞는,그러니까 안 걸리려고 백신 맞는 게 아니란다
레알 좋을 때리스크 해소했으면 좋았잖아,레알 작년에 주가 좋을 때 오너리스크 해소했으면 좋았잖아
,인정하는 바입니다
##하러 가기,일하러 가기 귀찮다
##이나 좋겠다,기본소득이나 주면 좋겠다
알바 먹는 치 제일 맛있다,알바 끝나고 먹는 치맥이 제일 맛있다
등려고 그러는??,등 마사지 해주려고 그러는 건데??
그래도 누나 있으면 힘이 좋지?,왜 그래도 누나 있으면 힘이 되고 좋지 않아?
너는 여자는 법을해야해,너는 좋은 여자 고르는 법을 공부해야해
##생기면 참고 살 거 같아.. ㅋ 아닌가?,난 그냥 잘생기면 참고 살 거 같아.. ㅋ 아닌가?
", 죽이는 건다","에이, 죽이는 건 심했다."
걔가 너 좋아해? 그냥로써 만나서자는 거 아냐?,왜 걔가 너 좋아해? 그냥 친구로써 만나서 놀자는 거 아냐?
여돌은 항상 가슴이 훤히 보이는을 고집.,저 여돌은 항상 가슴이 훤히 보이는 패션을 고집하네.
##하게 되나 봄,응 그래서 그러려니하게 되나 봄
아니 살인사건인데 여자들은 살인자가 여자라는 이유만으로 살인범을 옹호,아니 살인사건인데 저 여자들은 살인자가 여자라는 이유만으로 살인범을 옹호한다고?
난가 과거 경험이야 해주면 정 뚝떨어지,난 여자친구가 과거 경험이야기 해주면 정 뚝떨어지더라
##같이 하네.,여자친구한테 애기같이 하네.
맞아면 남자 맛이 있어야지.,맞아 남자면 남자답게 든든한 맛이 있어야지.
보통 틀니까 중고시장에 많이 나와 있을 듯.,보통 일주일 틀면 해결된다니까 중고시장에 많이 나와 있을 듯.
##처 틀만한까지 제공해준대.,판매처에서 틀만한 음원까지 제공해준대.
##면들이 많다니까,찾아보면 신기한 갤들이 많다니까
,곧 연휴다
못생겼다 생각이 안사귀 되는거지,못생겼다고 생각이 들면 안사귀면 되는거지
본인이하든지 불쌍,본인이 노력하든지 상대방이 불쌍하잖아
ㅋㅋ 그냥치고 싶어,ㅋㅋ 몰라 그냥 빨리 시험치고 싶어
30대평균은2 -암,30대평균은2-3억인걸로암
미혼여성 평균,미혼여성 평균 결혼자금이네요
나이도데 춤도 잘 추고 못난.,나이도 어린데 춤도 잘 추고 못난 점이 없다.
##작가 게 줄 아냐?,스타작가 되는 게 쉬운 줄 아냐?
보이스 피싱을 여자가 제일 많이,보이스 피싱을 20대 여자가 제일 많이 당한대
##ㅋ 아니가 그렇게 건데 왜 나한테 그래,ㅋㅋㅋ 아니 통계가 그렇게 말한 건데 왜 나한테 그래
도움 안되니까해 니가,상대해봤자 도움 안되니까 무시해 니가
##께한 여대생이 발을 헛디뎌서 한강에 빠져대,그저께 만취한 여대생이 발을 헛디뎌서 한강에 빠져 죽었대
##으면 모델 했을 것 같아,나도 키 컸으면 모델 했을 것 같아
크면 클수록 세금이이다,크면 클수록 세금이 진짜 부담이다
그니까 맨날 얻어 맞고만 조금하더라,그니까 맨날 중국 얻어 맞고만 있던데 조금 불쌍하더라
[UNK] 진짜거같아 몇 년동안 국민c자리 유지하고 인성도,[UNK]진짜 대단한거같아 몇 년동안 국민mc자리 유지하고 인성도 착하고
불량 식품은 매번 고발 왜질?,불량 식품은 매번 고발되는데 왜 없어지질 않을까?
##고 잡기도 쉽지까 그렇겠지,처벌도 약하고 잡기도 쉽지 않으니까 그렇겠지
##리맨 출몰,요즘 바바리맨 출몰한대
이 방송사 바닥,이 방송사 요즘 시청률 바닥이래
예능은 그냥저냥 볼 만한데 드라마 문제인,난 예능은 그냥저냥 볼 만한데 드라마가 문제인 듯
맞아 번에 기자들의 삶에 대한에서는 사람만 죽이더라,맞아 지난 번에 기자들의 삶에 대한 드라마에서는 사람만 엄청 죽이더라
재난지원금 대상 2네 ㅋㅋㅋ,재난지원금 지원 대상 2%올렸네 ㅋㅋㅋ
##들이 다 있어서 군사작전처럼,가면 꾼들이 다 있어서 군사작전처럼 움직여
너희 아버지가 집안일셔?,너희 집은 아버지가 집안일 잘 도와주셔?
헐 너가 뺄 어디에 있다고 살냐,헐 너가 뺄 살이 어디에 있다고 살을 빼냐
아님 뱃살 장난,아님 진짜 뱃살 장난 아님
피해악을 뽑은 거지 뭐,최악을 피해 차악을 뽑은 거지 뭐
##댕 ~! 정답.,딩동댕~! 정답입니다.
,무슨 일인데?
하면 상해서 집 가고 싶.,뭐만 하면 기분 상해서 집 가고 싶대.
우와 스 [UNK],우와 스우파에 [UNK]나왔네
하고 하는거듯,하고 싶은거 마음껏 하는거 멋진듯
##이네...,감동이네...
지방 사람이 사투리 쓰는 게 웃기,지방 사람이 사투리 쓰는 게 그렇게 웃기냐?
다 녹고떼 창궐했네,북극 빙하 다 녹고 모기떼 창궐했네
##들이 수두룩한데 ㅋㅋㅋ,그니까 관련 논문들이 수두룩한데 ㅋㅋㅋ
##해서 죽었다,음주운전해서 한명 죽었다더라
와 죽은사람하겠다,와 죽은사람은 진짜 억울하겠다
,보고싶었어.
사람도 언론인임?,[UNK]에서 일하는 사람도 언론인임?
그냥튀버려,그냥 출튀해버려.
진짜계로 싶다,진짜 이세계로 가보고 싶다
진짜 이세서 쿨 미녀들이랑 한 하고 싶음,진짜 이세계가서 쿨 미녀들이랑 커피 한 잔 하고 싶음
? 걔들은 운동하면 안된다는 법,왜? 걔들은 운동하면 안된다는 법있냐?
##없는.,택도없는 이야기 하지말자.
##발로다니거든,두발로 잘만 걸어다니거든
생각 없어,결혼할 생각 없어?
##지,이게 클라스지
,나는 우리나라 자랑스러워
,나 이발 했어
,아마 맞을지도
##에서 하고 왔겠지?,뷰티샵에서 하고 왔겠지?
##려고 저러는 거잖아 ㅋㅋㅋ,일부러 보여주려고 저러는 거잖아 ㅋㅋㅋ
##도도 못볼텐데 뭐가 아쉬운지,솔로였어도 쳐다도 못볼텐데 뭐가 아쉬운지
,왜 귀엽잖아
,모르겠어.
진짜 쳐도 결과적으론 투기한 게 맞으니 입장문만 죄송하다 한 줄 써서 올렸 …,본인이 진짜 몰랐다 쳐도 결과적으론 투기한 게 맞으니 입장문만 죄송하다 한 줄 써서 올렸어도…
수영장은 창피한,수영장은 좀 창피한 것 같아
##도 쌔깜해서 그색 특성 잘 나온다니까,피부도 쌔깜해서 그 피부색 특성 잘 나온다니까?
학교도 안가고장 따 거 아님?,학교도 안가고 졸업장 따는데 좋은 거 아님?
##할 필요도 얼마나 좋은데.,통학할 필요도 없고 얼마나 좋은데.
왜 너는처럼없어서 질투하냐?,ㅋㅋ 왜 너는 나처럼 친구없어서 질투하냐?
그니까 [UNK] 든 뭐든 sns 좋아하는 애들 다시질,그니까 [UNK]든 뭐든 sns 열면 좋아하는 애들 다시 많아질 듯
이 연예인 언제 음주운전 2왕 달성?,이 연예인 언제 음주운전 2관왕 달성했대?
남의 돈먹는 게가,남의 돈 떼먹는 게 그렇게 좋은가
쉽게 버 좋 하겠지,돈 쉽게 버니까 좋기야 하겠지
##지 하겠어,우리가 조심해야지 어떻게 하겠어
여자구강 신화 달성 ㅋㅋ.,여자배구 4강 신화 달성이래 ㅋㅋ.
##를 싶다,아 대구를 떠나고 싶다
바보같이좀 하지 마,제발 바보같이 행동좀 하지 마.
바보같이 해,내가 뭘 바보같이 해?
니가로이냐,니가 웬일로 칭찬이냐
[UNK] 가 또 다른 [UNK]네 ㅋㅋㅋ,[UNK]가 가고 또 다른 [UNK]가 오네 ㅋㅋㅋ
##다가 지붕 날아가면.,고속도로 달리다가 지붕 날아가면 어떡해.
같은.,나도 그건 같은 생각.
,목격자 있으니 다행이다
그럼 관리 여자야ㅎㅎ,그럼~ 나 관리받는 여자야ㅎㅎ
##도 충분히.,저희도 충분히 조심하고 있어요.
벌래 봤나,햄버거에서 벌래 나온거 봤나
쇼미더머니화어,쇼미더머니 이번화 봤어?
어 아이돌 래퍼라고 게 웃겨,어 아이돌 래퍼라고 욕하는 게 난 웃겨.
안 주는들은 배드파에 사진 올라오잖아,양육비 안 주는 아빠들은 배드파더스에 사진 올라오잖아
##는 얼마씩 줘야 건데?,근데 양육비는 얼마씩 줘야 되는 건데?
생각해보니 배드마 싸이,생각해보니 배드마더스 싸이트는 없잖아
일본은 위안부 어서야 해,일본은 위안부 문제를 어서 인정해야 해
난 솔직히 위안부할 증거가 보는데?,난 솔직히 위안부 문제를 뒷받침할 증거가 없다고 보는데?
##자고 하질 말든가.,아니 그럼 만나자고 하질 말든가.
,쟤가 알아서 합니다
에이즈냐?,에이즈 겁 안 나냐?
이슬람 거지,이슬람 사원 짓는 거 막아야지
특정집단 싸잡아서 게 나쁜,특정집단 싸잡아서 욕하는 게 나쁜 건 맞지
너도 한 번 잘 ㅋㅋ,너도 한 번 주변 잘 봐봐 ㅋㅋ
##도 같이하러 와?,너 여자친구도 같이 게임하러 와?
90년대의 그 찌질한 발라드 감성,난 90년대의 그 찌질한 발라드 감성이 그립다
