masked,original
"쓰레기가 다는데, 좀 줄 수 있어?","쓰레기 봉투가 다 떨어졌는데, 좀 사다 줄 수 있어?"
걸에도 중국인들이.,요즘은 걸그룹에도 중국인들이 많아.
맞아성도 떨어지고 그냥 한국 사람들이 더 것.,맞아 스타성도 떨어지고 그냥 한국 사람들이 더 나은 것 같아.
##한가봐,그만큼 간절한가봐
너는 진짜 말이 안통하는,너는 진짜 말이 안통하는 구나
##짜고짜 먼하시는 거?,다짜고짜 먼 소리하시는 거요?
,아니 여름이잖아
응나 돌림 ㅋㅋ,응 나 계정 3개나 돌림 ㅋㅋ
그건 [UNK] 여성이 남성은 안 돼,그건 [UNK] 여성이고 남성은 해당 안 돼.
정신 [UNK] 여자가 자식 데리고 돈 악착같이 벌기 때문에 생활력이 거임.,정신 똑바로 차린 [UNK] 여자가 자식 데리고 돈 악착같이 벌기 때문에 생활력이 강한 거임.
##도... 마른건 보기 싫더라.,다이어트도 좋지만... 너무 마른건 보기 싫더라.
급식네,아 급식 완전 맛없네
,비정규직 너무 힘들어
태어난걸하라고,이렇게 태어난걸 어떻하라고
나게 ~,나 뭐 달라졌게~?
##했구나,쌍꺼풀 수술했구나
난민 주는 거 본다,난 난민 받아 주는 거 좋다고 본다
##즈 존는 있을까? 아이들이랑 엄마들이 같이 노는거 보면 즐겁던데,노키즈 존는 왜 있을까? 아이들이랑 엄마들이 같이 노는거 보면 즐겁던데
올림픽에서든 프로스포츠에서든 흑인의능력은인 것,올림픽에서든 프로스포츠에서든 흑인의 운동능력은 최고인 것 같다
신체 능력을 많이 요하는 운동 종목에서는 왠만해 흑인 이기,신체 능력을 많이 요하는 운동 종목에서는 왠만해서는 흑인 이기기 힘들어
순수하게 육체 노동을 통한 생산력만도 흑인이 인종을할 듯,순수하게 육체 노동을 통한 생산력만 따져도 흑인이 다른 인종을 압도할 듯
"##을 거면 왜 받아, 그냥 말지","명함을 버릴 거면 왜 받아, 그냥 받지 말지"
##냐? 자,자냐? 이거 보고 자
그럼 자주겠네,그럼 자주 마주치겠네?
뿌렸지 ㅋㅋ,그러니까 할인 쿠폰 뿌렸지 ㅋㅋ
가난한 사람들은 다 못됐,그럼 가난한 사람들은 다 못됐니?
노조도일처럼 정부 보조금 받아야 하지?,지하철 노조도 코레일처럼 정부 보조금 받아야 하지 않냐?
그 사람처럼씩 애들이 바보 같냐,그 사람처럼 수십억씩 버는 애들이 바보 같냐?
못 간다고 인간 쓰레기라고,생일 파티 못 간다고 인간 쓰레기라고?
[UNK]은 밟도 [UNK] 조문 가게?,[UNK] 비석은 밟았어도 [UNK] 조문은 가게?
육군 보직중에 행정병 솔직히 개,육군 보직중에 행정병 솔직히 개 꿀 아니야?
아니 내가 행정병이 오히려 회사 직장인 같아서 개,아니 내가 행정병이었는데 오히려 회사 직장인 같아서 개 힘들었음
그러게 여자가 좀긴,그러게 여자가 좀 안 보이긴 하네
이 노키즈 같이 갈래?,이 카페 노키즈존이라는데 같이 갈래?
기관장들 친일행 너무 좋다,기관장들 친일행적 표기 너무 좋다.
얼마나 안돌봐주면 썩을,얼마나 안돌봐주면 살이 썩을정도냐고
##랑한다고 찾다가 들어간 건데,그냥 친구랑 이야기한다고 찾다가 들어간 건데
아집 개 또 짖는,아 윗집 개 또 계속 짖는다
진짜죽,아 진짜 지겨워죽겠네
1억가지고을 떨어,1억가지고 뭘 그리 호들갑을 떨어
##처 떴는데 대체 어디에서는 건지 모르겠음...,재난지원금 사용처 떴는데 대체 어디에서 쓰라는 건지 모르겠음...
,내가 문제라고?
맞아 범죄 저지른게 개인사랑 커리어는해,맞아 범죄 저지른게 아니고서야 개인사랑 커리어는 분리시켜야해
우리 이사님은 맨날메뉴 중국집이야. 지겨워 죽,우리 이사님은 맨날 점심메뉴 중국집이야.. 지겨워 죽겠어
하 진짜 무겁다니까 저렇게 안늙어야지,하 진짜 요새 몸이 무겁다니까 나는 저렇게 안늙어야지
##하냐?,그거 가지고 욕하냐?
저 도서관 오는데 아주를 온몸에 바르고 오,저 사람은 도서관 오는데 아주 향수를 온몸에 바르고 오네
맞아도 그 날 것 같아,맞아 내 생각에도 그 날인 것 같아
##식 거 보면 어려운 일은 아닐 듯,대면식 때부터 그런 거 보면 어려운 일은 아닐 듯
그럼 엠지 울까?,그럼 엠씨보는데 웃지 울까?
##에 이미 다혔을 듯,저거 블랙박스에 이미 다 찍혔을 듯
난 다 그렇게 밥 먹는 줄 알다가집 놀려갔다 수치 당,난 다 그렇게 밥 먹는 줄 알다가 친구집 놀려갔다 수치 당함.
그러는 넌 게 함?,그러는 넌 지금 이룬 게 있긴 함?
와 이 비싼돔을 혼자 다먹 자랑하고 싶어 올린 영상이다 ㅋㅋ,와 이 비싼 참돔을 혼자 다먹네 이거 자랑하고 싶어 올린 영상이다 ㅋㅋ
돈 없는 그냥나 사먹,돈 없는 우리는 그냥 연어나 사먹자
,제발 우리 그만하자
##촌,빌라촌이냐?
여자도 나이차면 징돼,여자도 나이차면 징집 해야돼
"와, 저 남 정말하고 스하다.","와, 저 남배우 정말 자상하고 스윗하다."
##통이,고무통이 뭐야?
##없이 왁햇네 바빠서 한달만에 보는데 뜬금없네,여친 말도없이 왁싱햇네 바빠서 한달만에 보는데 뜬금없네
##지 이번에스러워,괜찮지 이번에 만족스러워
남자애 몸매,저 남자애 몸매봐.
생태교란종이구만.,생태교란종이 여전히 문제가 많구만.
도 듯.... ㄹㅇ,[UNK]도 대단한 듯....ㄹㅇ
아 그니까 나라 조롱 오지게 받을 멘탈 다 털렸을 것 같은디.... 역시 연은 아무나 안 해,아 그니까 나라면 조롱 오지게 받을 때 멘탈 다 털렸을 것 같은디.... 역시 연옌은 아무나 안 해
제발 그런 좀 안되냐? 가만히 있으면 심심?,제발 그런 소리 좀 안하면 안되냐? 가만히 있으면 심심해?
길거리에서 외노자들이 정규직하면서 시위를.,길거리에서 외노자들이 정규직화를 주장하면서 시위를 하더라.
잘서,설명이 이해가 잘 안돼서
야 너애마,야 너최애 아니라고 그러지마
저사람 여친한테 맞으면서 사,저사람 여친한테 맞으면서 사귄데
ㅇㅇㅇ하고 한다더라,ㅇㅇㅇ 패스 인증하고 들어가야 한다더라
예전에 쟤가 하는 들어보니까 당하고 그랬다던데... 근데.. 임신이 되어서 걱정이라고..,예전에 쟤가 하는 말 들어보니까 데이트 폭력 당하고 그랬다던데...근데..임신이 되어서 걱정이라고..
,이게 진짜ㅡㅡ
비누없이 격렬하게 손을는라고 낸 거냐? ㅋㅋㅋ,비누없이 격렬하게 손을 씻는 게 방법이라고 낸 거냐?ㅋㅋㅋ
[UNK] 거 진짜 개,[UNK]흉내 내는 거 진짜 개 웃기네
,그니까 완전 웃겨
그렇다고 어린애들이 같은반 휴거라며게냐?,그렇다고 어린애들이 같은반 친구를 휴거라며 놀리는게 맞는거냐?
와귀 안에 연가시 같은거 들어,와 사마귀 안에 연가시 같은거 들어있다매
연가시,연가시 처음 봤냐?
"난민이 아니라공로니, 되나","난민이 아니라 특별공로자라니, 말이 되나"
없는들은 도대체 왜 영업을 하는 거야,맛 없는 식당들은 도대체 왜 영업을 하는 거야?
그게 꼭 실업계라서...,뭐 그게 꼭 실업계라서 인가...?
,계속 오르고 있네
,어때?
[UNK] 인,[UNK]인 조심해
초딩하지. 애들도 정의는.,초딩 무시하지 마라. 애들도 정의는 안다.
우파 성향의 네티즌은 전라도를 싫어하,우파 성향의 네티즌은 전라도를 정말 싫어하나 봐
대표적인 커뮤니티를 보면 전라도 많더라,대표적인 우파 커뮤니티를 보면 전라도 비하 글이 많더라
우파가 전라도 싫어하는 게,단순히 우파가 전라도를 싫어하는 게 아냐
세대 방문 차단기 좀,세대 방문왔는데 차단기 좀 열어주세요
"저기 손님, 남은 싸.","저기 손님, 남은 음식 싸가는건 안됩니다."
아무리 솔직해도 남의 남친이랑 싶다는 않아?,아무리 솔직해도 남의 남친이랑 결혼하고 싶다는 발언은 아니지 않아?
##서게...,이런데서 확진자가 나온다는게...
,로그인이 안돼
한번만줘. 어쩔수 없었어,이번 한번만 봐줘. 정말 어쩔수 없었어
,자영업자들 진짜 불쌍하다
"어휴,. 저래서 자영업자들이구.","어휴,. 저래서 자영업자들이 늘어나겠냐구.."
포수술 권한 그 포피 수출해서 성형수술에 쓴다,포경수술 권한 이유가 그 포피 수출해서 성형수술에 쓴다더라
응응지 또 싶다,응응 기억나지 또 가고 싶다
[UNK] 가랑됐다니적이다,[UNK]가 조폭이랑 관련됐다니 충격적이다
원래 연예인들 인성 그닥,원래 난 연예인들 인성 그닥 기대 안해
폭로한 그 여친 밤 조심해야겠다,폭로한 그 여친 밤길 조심해야겠다
##살 넘고 중2병은,20살 넘고 중2병은 뭐지?
비들은 소고기 왜 먹지 거야,비건들은 소고기 왜 먹지 말라는 거야?
지구 환경 오염시키 먹는 게 좋지.,지구 환경 오염시키니까 되도록 안 먹는 게 좋지.
선생은 사나 모르겠네,그 선생은 뭐하고 사나 모르겠네
걔 기간제교사랑 바람나서 교무실에 아내 와서 난리,야 걔 기간제교사랑 바람나서 교무실에 아내 와서 난리쳤대
##도 안 하고만 잤어.,어제도 아무것도 안 하고 잠만 잤어.
##둬 괜히 받지말고 지 인생인데 지가 알아서 하겠지 뭐,그냥 내비둬 괜히 스트레스 받지말고 지 인생인데 지가 알아서 하겠지 뭐
너 고양이 밥도,너 고양이 밥도 줘?
샌프란 흑인들한테 맞은 봄?,샌프란에서 흑인들한테 중국인 맞은거 봄?
! 님 발에 부딪혀서 넘어,아야! 님 발에 부딪혀서 넘어졌어요
##는 진짜 개냥이네,와 저 고양이는 진짜 개냥이네
사이코패스,너 사이코패스야?
집 옆에 캣맘하고 한판,어제 집 옆에 캣맘하고 한판 붙었음
요즘 턱가리고 입술 내밀고 사진 찍는 포즈가이야?지 쭈 ~,요즘 턱가리고 입술 내밀고 사진 찍는 포즈가 유행이야? 나도 해봐야지 쭈 ~
##니깐운데 포즈? 그리고 너 남녀 하냐..?,해보니깐 기여운데 포즈? 그리고 너 남녀차별 하냐..?
여자랐네,저 여자 엄청 말랐네
편협한 갖 너보다는 요즘 학생들이 더 똑똑한 듯,편협한 사고를 갖는 너보다는 요즘 학생들이 더 똑똑한 듯.
##할지도?,그게 더 안전할지도?
정신에 제재가 좀 필요해 보이는고만,올림픽 정신에 위배되는데 제재가 좀 필요해 보이는고만
전업 주부가 자기 자식 한 명을 돌보 서로 죽이는같이 느껴진다는 …,전업 주부가 자기 자식 한 명을 돌보는게 서로 죽이는 전쟁같이 느껴진다는 게…
거지,말이라도 해보는 거지
##은 집에서 파티하는지 시끄러워,이웃집은 맨날 집에서 파티하는지 너무 시끄러워
##이 파바박?,좋은 기운이 파바박 느껴져?
##으로기까지들을 해서 그럴 거야.,남으로 오기까지 고생들을 해서 그럴 거야.
"헉, 저 부부가 이번에 또했대 역시 돈이 많아도 줄 분들인가봐","헉, 저 부부가 이번에 또 기부했대 역시 돈이 많아도 베풀 줄 아시는 분들인가봐"
나는 그런거 보다 코로나가 빨리 좋겠다,나는 그런거 보다 코로나가 빨리 끝났으면 좋겠다 ㅠㅠ
##야지,그럼 우리야 땡큐지
##에까지 해 먹자,콜 고기에 볶음밥까지 해 먹자
여자들은 사이즈 작으면값이 싸,여자들은 사이즈 작으면 속옷값이 싸냐?
너가 말한다가 떡락한 거 까먹었냐?,너가 저번에 말한 주식 샀다가 떡락한 거 까먹었냐?
진짜 못하냐고 진짜 ㅋㅋ,진짜 왜 이해를 못하냐고 진짜 ㅋㅋㅋ
문정부가 서민들 싹 다 막아 결혼은 커녕한칸 못사게음,문정부가 서민들 대출 싹 다 막아 결혼은 커녕 집한칸 못사게 되었음
[UNK] 형은 너무 조져놔서 미워지다가도 미워 수가 없어.,[UNK]형은 가끔 팩트로 너무 조져놔서 미워지다가도 미워할 수가 없어.
그래서 끼리끼리게 거.,그래서 끼리끼리 모이게 되는 거구나.
##양이 먹을 거 찾아 쓰레기통 뒤지는 거 보면 됐어.,길고양이 먹을 거 찾아 쓰레기통 뒤지는 거 보면 너무 안 됐어.
아 진짜 불체자가 한국에,아 진짜 불체자가 한국에 많네
장기 쓸게,장기포기각서 쓸게
,알겠습니다
[UNK] 저지 세 [UNK] 출신이?,[UNK] 저지 세 명 다 [UNK]출신이라며?
,그게 뭐임
##려달라해,돈빌려달라해
정신이 나갔었나봐,미안 내가 정신이 나갔었나봐
하고 징그럽기도,무섭기도 하고 징그럽기도 하네
아 쟤... 성격 다른 건 다...이... 읍읍...,아 쟤... 성격 다른 건 다 좋은데... 한가지 결점이...읍읍...
자기들이 무슨 청년들도 아니고 오면 피할,자기들이 무슨 청년들도 아니고 차 오면 피할 수도 없잖아
##는 거지,못 감는 거지 뭐
그럼들은 머리는거네,그럼 흑인들은 머리 안 감는거네
##려고?,나중에 어떻게 살아가려고?
노래방에 가면 안 놓,노래방에 가면 마이크를 안 놓더라
##하러?,야구 직관하러 갈래?
,상관하지 마
진짜 [UNK] ~ 맛있겠지?,나 진짜 오랜만에 [UNK]먹는다~ 맛있겠지?
.? 아냐 그거야 ; 누가 비둘기로 치킨을 튀겨 말도 안되는 소리를 해,응..? 아냐 그거 루머야; 누가 비둘기로 치킨을 튀겨 말도 안되는 소리를 해
이 예쁜데 딱 한번기 좋을 거같아,이 옷 예쁜데 딱 한번 입기 좋을 거같아.
"[UNK] 아픈가봐, [UNK] 에 병 올렸네","[UNK] 아픈가봐, [UNK]에 병명 적힌 사진 올렸네"
돈 것도 아니고,지 돈 들어가는 것도 아니고.
하고 안 줘도 하고.,줘도 뭐라 하고 안 줘도 뭐라 하고.
진심 뻑가서 섹시하다는 말만 하면서어,나 진심 뻑가서 계속 섹시하다는 말만 하면서 봤어
여배우도 남배우 엄청한 비주얼,여배우도 남배우도 엄청 핫한 비주얼이야
##째?,벌써 30분째인데?
##째야,진짜 30분째야.
,그런거아니거든
오토바이가 뭐 어때서 이미지에 꼭 맞게 타 하나?니까 타지,오토바이가 뭐 어때서 이미지에 꼭 맞게 타야 하나? 편하니까 타지
##인거섴ㅋ,그냥 가오인거 같아섴ㅋ
자기한테 돈 없어보이기 창피해서,자기한테 돈 없어보이기 창피해서 그랬어..
더운데 콜느라 힘드니?ㅋ,날 더운데 콜 받느라 힘드니?ㅋㅋㅋ
오빠 집에서 속옷만 입고 말라고,오빠 집에서 속옷만 입고 있지 말라고
남자 아니라 다 떨어져 나가고 있는 판인데 뭐ㅋㅋ,남자친구뿐만 아니라 친구도 다 떨어져 나가고 있는 판인데 뭐ㅋㅋ
저거면 바로 무릎 갈리,그러게 저거 넘어지면 바로 무릎 갈리잖아
형부 좋만,왜 형부 좋기만 하구만
니거 집적야,이거 니거 집적 만든거야?
우리 부모님 마피아 부부 났다,우리 부모님 마피아 게임하다가 부부싸움 났다
##하다가 수가 있는,게임하다가 이럴 수가 있는 거니
저 아이돌이로 노래 부르면 팬 충격 받아서 대거 탈덕할 거야 ㅋㅋㅋ,저 아이돌이 진짜 라이브로 노래 부르면 팬들이 충격 받아서 대거 탈덕할 거야 ㅋㅋㅋ
