masked,original
##는장도 수술 못하잖아,그나라는 맹장도 수술 못하잖아
강남 사는 사람들 가성비 진짜 안,강남 사는 사람들 가성비 진짜 안 좋을 듯.
아 저 눈치 없이 길에서 피,아 저 아저씨 눈치 없이 길에서 담배 피네
야 안웃 선 넘,야 안웃기니까 선 넘지마
부모님이 잘도 그시?,부모님이 잘도 그 돈 쓰시겠냐?
이 사람은 화장 전문가라서 너가 수준이.,이 사람은 화장 전문가라서 너가 무시할 수준이 아니야.
,아들이 왜?
##한다더니 경찰들은 단체로하네ㅋㅋ,감염 예방한다더니 경찰들은 단체로 진입하네ㅋㅋ
우리 학교 동창j 됐다 봄,우리 학교 동창 bj 됐다던데 봄?
와 괜찮냐 내가 다이,와 괜찮냐 내가 다 숨이 막히냐
,오늘 뭐해?
##병으로하시는 분이 나오네,티비에 피부병으로 고생하시는 분이 나오네
##이면 벌써,내일이면 벌써 10월이야
원래찐 애들이 추위를 탄다고,원래 살찐 애들이 추위를 많이 탄다고 하더라
,레알..
생부랑 연 끊기로 집어,나 생부랑 연 끊기로 하고 집 나왔어
개,와 개좋아
[UNK] 은 감독 안 하고 축구행정,[UNK]은 감독 안 하고 축구행정학 한대.
안아키가 정확하게 집단,안아키가 정확하게 어떤 집단인가요?
그래서 울산 고래가 그렇게 유명한 보,그래서 울산 고래 고기가 그렇게 유명한가 보구만
이 되게 못 생기게 나오지 않았니,나 이 사진 되게 못 생기게 나오지 않았니?
,괜찮은데?
##은 할머니 손맛이 예술,이 식당은 할머니 손맛이 예술이야
##들 우글거려서 시끄러워,고양이들 우글거려서 밤에 너무 시끄러워
,그정도야?
,우리집 임대일걸
##친,전여친 보고싶다
##는 좋았잖아ㅋㅋ,그래도 노래는 좋았잖아ㅋㅋ
쟤는만 먹으면 여자친구,쟤는 술만 먹으면 여자친구 욕하더라
,불만이 많은가 보네
개라,이불 개라.
야받은 여자는 한 번을 안 내더라,야 이번에 소개받은 여자는 돈을 한 번을 안 내더라
##으려고,그래서 연락 끊으려고
너도 비행기다가 싼적 있잖아,너도 비행기 타고 가다가 오줌 싼적 있잖아
,에이 설마.
오늘 내일하면 돼.,오늘보다 내일 더 성장하면 돼.
##멱 먹기 챌린지를 해볼게요,오늘은 몰래 라멱 먹기 챌린지를 해볼게요
취업 허덕이다가 자살했다 미안,취업 허덕이다가 자살했다던데 너무 미안하더라
나도 그거 보고 [UNK]인 줄 알았,나도 그거 보고 [UNK] 광고인 줄 알았잖아.
남자들 정관은 받는거?,남자들 정관수술은 왜 받는거야?
##간 왜 안갚?,빌려간 돈 왜 안갚아?
하... 진짜 정신 것,하... 진짜 정신 나갈 것 같아서 그래
"너도 그 매력에 수 있을 거야, 맛있다고","너도 그 매력에 빠질 수 있을 거야,, 맛있다고ㅜㅜ"
니 작,니 눈 진짜 작네
##기는 하냐?,앞이 보이기는 하냐?
쓰고 그냥그냥 던져두는 것,저는 쓰고 그냥그냥 던져두는 것 같아요.
##씩하지 그냥 한번에 해,2주씩 조정하지 말고 그냥 한번에 해
.가 [UNK] 이네,몰라. 전화번호가 [UNK]이네
누군데,누군데 그래
##기라도 하는 거야?,누가 괴롭히기라도 하는 거야?
에휴은이니까 잘 참고 다녀봐ㅋㅋ,에휴 그래도 직급은 직급이니까 잘 참고 다녀봐ㅋㅋ
헐 그 교수님 개째야 너무 많은 거 아냐?,헐 그 교수님 과제 벌써 몇 개째야 너무 많은 거 아냐?
잘 거 같은데?,잘 하고 있는 거 같은데?
피카소도 땐기부터음,피카소도 어릴 땐 기본기부터 익혔음
집이 그렇게 못 살아? 수학여행 돈도 못 낸다고 하던데 우리가 게,[UNK]집이 그렇게 못 살아? 수학여행 돈도 못 낸다고 하던데 우리가 도와주는 게 어때
쓰.,쓰다.
,배가 아프다
페미니스트는 사람이 아닙니다,페미니스트는 그런 사람이 아닙니다
"난 손목 자르려고 했는데,박한 거 아니야? ㅋㅋㅋ","난 손목만 자르려고 했는데, 너무 각박한 거 아니야? ㅋㅋㅋ"
정신차려 지금 니 할부 갚는 중이지 않아?접어 그냥,정신차려 지금 니 폰도 할부 갚는 중이지 않아? 맘접어 그냥
키 작은 열등한 건,키 작은 것만 열등한 건 아니지.
##해놓고 이제 와서 강제성이 없는 관계,고소해놓고 이제 와서 강제성이 없는 관계였다고?
##자 ㅜ,그냥 잊자 ㅜ
왜? 나는 살기 좋은라고 생각하는데 왜 그렇게 생각 없냐,왜? 나는 살기 좋은 나라라고 생각하는데 왜 그렇게 부정적인 생각 밖에 없냐
광주 민주화거,광주 민주화 문제는 어떤거 같아요
##하래. 네통 깨.,후원하래. 네 저금통 깨자.
부장님 이 대리주의자라서 고기를 안먹습니다,부장님 이 대리는 채식주의자라서 고기를 안먹습니다.
아? 그럼 샐러드걸 더겠네,아 그래? 그럼 샐러드 같은걸 더 시켜야겠네
저 그냥 여기에 있는 것 중에 수 먹겠습니다.,저 그냥 여기에 있는 것 중에 먹을 수 있는 거 먹겠습니다.
너 냄새보다는 안 심한,너 방귀 냄새보다는 안 심한데?
근데보고 사주에 역마살이 꼈,근데 나보고 사주에 역마살이 꼈대
학습지 선생님이나 해야지,학습지 선생님이나 해야지 뭐
##지 않은 살아서 그래,내가 순탄지 않은 인생을 살아서 그래
##신 너무 황당한 수준인데요?,자료 보내신게 너무 황당한 수준인데요?
##는 타고 중이가?,기차는 잘 타고 가는 중이가?
##주고 산다,그것도 웃돈주고 산다던데
##라서 그런 것,솜방망이 처벌이라서 그런 것 같은데
가정이 있는 사람이라면서 가정 하나도 안니까?,가정이 있는 사람이라면서 가정사는 하나도 안봐준다니까?
##도 그렇게깐할까?,본인 집에서도 그렇게 깐깐할까?
야 손톱 물어뜯,야 손톱 물어뜯지마
##따한 어때,따끈따끈한 국밥 어때
##코떼 먹고싶다,민트초코라떼 먹고싶다
지 얼마나 많은 살생을 하는지 모르고 말이지.,농사 지을때 얼마나 많은 살생을 하는지 모르고 하는 말이지.
나중에 북한 여자랑 되겠어,난 나중에 북한 여자랑 결혼해야 되겠어
지난 주 내 따간 남자한테 계속오네,지난 주에 내 번호 따간 남자한테 계속 연락오네
오생겼어? 사람이야?,오…잘생겼어? 뭐하는 사람이야?
여자들이서 그런 듯 맨날 안먹고 저거 먹던?,여자들이 좋아해서 그런 듯 맨날 밥 안먹고 저거 먹던데?
근데 양아보이던데 먹고 배가 차나? 국밥이 ㅋㅋ,근데 양 작아보이던데 먹고 배가 차나? 난 국밥이 좋다 ㅋㅋ
부족하면 여러개 시켜먹겠지 또 쿵쾅 거하냐...,부족하면 여러개 시켜먹겠지 뭘 또 쿵쾅 거린다고 표현하냐...
알바 할때마다이 말시켜서아 죽,알바 할때마다 사장님이 말시켜서 귀찮아 죽겠어
배달비 너무 비싸 거 아님? 만원 하는 생기,배달비 너무 비싸진 거 아님? 만원 하는 곳도 생기네
##싱까,피어싱 해볼까?
,아 그래 ㅋㅋ
,갈라치기 좀 그만
저런 머리면 주식도,저런 머리면 주식도 잘하지
##이라 그런지 핫초가겨,겨울이라 그런지 핫초코가 땡겨
야하는데담할래?,야 나 다이어트하는데 악담할래?
다이어터가코냐고,다이어터가 웬 핫초코냐고
저 아파트에 화재가 나서 입대,저 아파트에 화재가 나서 많은 피해를 입었대
##같은 집 값하기도 힘들겠다,요즘같은 시대에 집 값 방어하기도 힘들겠다
[UNK] 같은,[UNK] 같은 사람 또 있더라
엥 사람이 있어? 말세다,엥 그런 사람이 또 있어? 말세다
이제 곧윈야. 코스프레 준비하겠네.,이제 곧 할로윈데이야. 다들 코스프레 준비하겠네.
[UNK] 열사님 코스 하신 분? 본인이 알아서 구별해야 할 필요가 필요하다고.,[UNK]열사님 코스튬 하신 분? 이런건 본인이 알아서 구별해야 할 필요가 필요하다고 생각해.
ㅇㅇ 쉰 대단한,ㅇㅇ 나이가 쉰인데 대단한 듯
##를 한 것도 가난한 것뿐인데 말을 할까,학대를 한 것도 아니고 가난한 것뿐인데 저렇게까지 말을 할까
오늘 아프다고 뻥 까고 조했어,나 오늘 아프다고 뻥 까고 조퇴했어.
,나는 [UNK] 지지한다
종교는 아편이다라는 있잖아,종교는 인민의 아편이다라는 말이 있잖아
뭐가 문제야 ㅋㅋㅋ 할아버지 좋아하면 돈 주실수도 있는데 안셔서 아쉽다 이말이지,뭐가 문제야 ㅋㅋㅋ 할아버지가 손자 좋아하면 돈 주실수도 있는데 안 주셔서 아쉽다 이말이지
중국이 그거 나라가라는데일까??,중국이 그거 자기네 나라가 원조라는데 진짜일까??
,뭐라고 했냐
가수 먹지,이러고 욕은 가수가 먹지
##느라 없지,지들 집사느라 정신 없지
,소개팅 어떘음?
쩝쩝대면서줄래?,야 쩝쩝대면서 먹지 말아줄래?
[UNK]친녀인거??,[UNK] 전여친 이혼녀인거 알았어??
##하다가 연기로 빠졌네,가수하다가 연기로 빠졌네
##가 꿈이었는데은 안했나봄,배우가 꿈이었는데 연기 연습은 안했나봄
일반인이 보디 어디다 쓰냐?,일반인이 보디프로필 찍어서 어디다 쓰냐?
[UNK] 날려줬으면,제발 [UNK] 좀 날려줬으면.
하긴 애들이 안 부모들도 안,하긴 애들이 안 오면 부모들도 안 올테니
통 7시,너 통금 7시지
최근 계속해서 이런 흉한 딸 가진 부모들은 얼마나 걱정일까?,최근 계속해서 이런 흉흉한 사건이 일어나서 딸 가진 부모들은 얼마나 걱정일까?
아 요즘 누가 고양이 밥 같더라 그래서 몰려,아 요즘 누가 고양이 밥 주는 거 같더라 그래서 엄청 몰려
##도 게임한다고을 새,어제도 게임한다고 밤을 새더라
##만 했는데 이제 좀 해 보고 싶다.,서비스직만 했는데 이제 사무직 좀 해 보고 싶다.
##들 상대 게 진짜 괴로워,진상들 상대하는 게 진짜 괴로워.
진상들하기 정말 짜증나,진상들 상대하기 정말 짜증나겠다.
저 배우가 입은이 없어서판다,저 배우가 입은 패딩이 없어서 못판다더라
딱 봐도 싶 생겼,딱 봐도 입고 싶게 생겼잖아
[UNK] 아 할 그냥,[UNK]아 할 말 있으면 그냥 얘기해
여자애가 그렇게 별로야,여자애가 그렇게 별로야?
45... 집도 없는데 연애 가능할?,나이 45... 집도 차도 없는데 연애 가능할까요?
조상 노,조상님들 노하시겠다
##가 모이면 과학,통계가 모이면 과학이지.
,왜그래?
##앙인 집안에서는 성소수자 나오기.,모태신앙인 집안에서는 성소수자 나오기 힘들겠다.
##면 반항도서 나올 수도 있지 않을까?,반대가 심하면 반항도 심해서 나올 수도 있지 않을까?
능력이없잖아,그래도 너무 능력이없잖아.
그네!,내가 그생각을 못했네!
너 위로 내시에 창고로 불러와라,너 위로 내 밑으로 3시에 창고로 불러와라
로마 왜제국이 되었는 줄?,로마가 왜 천년제국이 되었는 줄 알아?
##들이 있어서,위대한 왕들이 있어서?
전라도 학교에서 우리학교 작품 표절대,전라도 소재 학교에서 우리학교 사람들 작품 표절했대
한 고 한 [UNK] 라며 ㅋㅋㅋ,한 사람이 [UNK]고 한 사람이 [UNK]라며 ㅋㅋㅋ
어 맞음 난 사람인줄 근데 둘다 느낌함,어 맞음 난 한 사람인줄 근데 둘다 느낌 비슷함
모텔 앞에서 담배 피면서 기다리고 있는데 흑인남자 한국여자 동안 3쌍감...,모텔 앞에서 담배 피면서 기다리고 있는데 흑인남자 한국여자 커플 1시간 동안 3쌍 들어감 ...
왜구만 서로 사랑하는 거겠지,왜 보기 좋구만 서로 사랑하는 거겠지
남자한테 제일 최악이,남자한테 제일 최악이 뭐라고 생각함?
별로 안 예쁜 이상하게 자꾸 남자가 꼬,나 별로 안 예쁜데 이상하게 자꾸 남자가 꼬임
남자한테 [UNK] 만들어 주려는데 어떻게 좋을아??,남자친구한테 [UNK]만들어 주려는데 어떻게 만들면 좋을거같아??
[UNK] 에서 [UNK] 처 재조사 결국 한다고 하네,[UNK]에서 [UNK] 처 논문에 대해서 재조사 결국 한다고 하네
##생들이 집단 소송제기하고잖아,그 졸업생들이 집단 소송제기하고 그랬잖아
##맘들이 길고양이가 쥐를 잡아줘서 흑사병이 안 퍼졌다며 길고양이한테 밥도 주고 잘.,캣맘들이 길고양이가 쥐를 잡아줘서 흑사병이 안 퍼졌다며 길고양이한테 밥도 주고 잘 해줘야 한단다.
부모가 그런걸 가르쳐 이해가 안되네,부모가 그런걸 가르쳐야하는데 이해가 안되네
묻지도 연애담 늘어놔서 완전 지겨...,묻지도 않은 연애담 늘어놔서 완전 지겨웠다는...
##니까이 쑤신다.,나이가 드니까 온몸이 쑤신다.
그럼 매일을 하는 등 해보 게 어때?,그럼 매일 산책을 하는 등 운동을 해보는 게 어때?
와 전까지 운영하던 양심 또 문았네?,와 얼마 전까지 운영하던 양심 가게 또 문 닫았네?
##지까 법이 있는 거겠지 뭐...,모두가 착하지 않으니까 법이 있는 거겠지 뭐...
##으니까지 마,완전 망했으니까 묻지 마
##였겠구나,저런 정말 별로였겠구나
먹는다고 아내한테 잔소리 들은 남자가 홧김에 범죄를 저질렀.,술 많이 먹는다고 아내한테 잔소리 들은 남자가 홧김에 범죄를 저질렀대.
그런 인간은 구조를 있는지 궁금함.,그런 인간은 어떤 사고 구조를 갖고 있는지 궁금함.
,코로나 지긋지긋하다.
사망 중에 입양아의 사망도 점차 것,아동학대 사망 중에 입양아의 사망도 점차 늘어나는 것 같아
차라리 [UNK] 에 죽지,차라리 [UNK]에 있었다면 죽지 않았을텐데
이런 기사를 찢어질.,이런 기사를 볼때마다 마음이 찢어질것같아.
솔직히남급은,솔직히 훈남급은 된다고 생각하지
노인네 맨날쳐서 완전 자유다,우리 노인네 맨날 골프쳐서 나 완전 자유다
,아 일하기 싫다
##하게 행동 게 없는데 왜 만만할까,나는 만만하게 행동한 게 없는데 왜 만만할까
기상케가 날씨다가 너무 아픈 티내면서 일기예보함 ㅋㅋ,기상케스터가 날씨 알려주다가 너무 아픈 티내면서 일기예보 중단함 ㅋㅋ
##면들 보호해주는건데 그게 왜?,임시 보호면 동물들 보호해주는건데 그게 왜?
변이에 중국 발 뒤집어대,델타 변이에 중국 발칵 뒤집어졌대
이렇게귀를 못먹어?,왜 이렇게 말귀를 못 알아먹어?
볼때마다 도대체 나라가 어떻게 돈 하는거지??? 생각,이런글 볼때마다 도대체 나라가 어떻게 돈 써야 하는거지??? 생각든다
##지?,왜 멋있지 않아?
얘 아이돌?도보다,얘 아이돌 아니야? 유튜브도 하나보다
