masked,original
##랑 하는 거 아니야?,쟤랑 얘기해봐야 하는 거 아니야?
창문 깨지 공기총 쏘,창문 깨지니까 공기총 쏘지마라.
혼자면 4. 풍하지,혼자면 4.5평 풍분하지
##을텐데,누가들어도 안믿을텐데
그니깐 뚱뚱한가,그니깐 나만 뚱뚱한가봐 ㅜㅜ
##을 때이 생기면 얼마나 고통스러웠을까?,어렸을 때 그런 혼란이 생기면 얼마나 고통스러웠을까?
성범죄하러했는데 애완견이 짖어서 다행히 안 당했,성범죄하러 남자가 침입했는데 애완견이 짖어서 다행히 안 당했대
여기서 담배피지 저가셔라,여기서 담배피지 말고 저 뒤에가셔 펴라
부장님 남자 그렇게하셨을가요?,부장님 제가 남자여도 그렇게 말씀하셨을가요?
때던 남자랑은 어캐 됐어?,그 때 소개받았던 남자랑은 어캐 됐어?
"하,,, 야 마,,,","하,,,야 말도 마 진짜,,,"
우리나라 여자는 선수 얕은데다가 이제 김연경도 없으니 쉽지,우리나라 여자 배구는 선수층이 얕은데다가 이제 김연경도 없으니 쉽지 않지
그니까 아직도쳐주는 애들은 경기는 하는 건가,그니까 아직도 배구 올려쳐주는 애들은 경기 보기는 하는 건가
뭐 설거지 담당이 따로 있을리가 없으니 눈치가 하긴,뭐 설거지 담당이 따로 있을리가 없으니 눈치껏 막내가 하긴 하지
##을 따야 취직에 될까?,어떤 자격증을 따야 취직에 도움이 될까?
맞아 발 것도 고음도 올라가지 않잖아,맞아 발성이 좋은 것도 아니고 고음도 올라가지 않잖아
그러면서 다른 가게 막지말고 줄 저 쪽으로 서라고한테 짜증 것,그러면서 다른 가게 막지말고 줄 저 쪽으로 서라고 손님한테 짜증내는 것 봐
넌이 이 모양,넌 시력이 왜 이 모양이야
남자가 빚 오픈하면서 살면서 갚아나가자,남자친구가 빚 오픈하면서 같이 살면서 갚아나가자더라
,장난이야 예뻐
너 같은 애들 드는인 거,너 같은 애들 보면서 드는 생각인 거 같아
흑인,흑인들 어때?
##끼리 도울 뭘 그렇게 삐딱하게 얘기해,친구끼리 도울 수도 있지 뭘 그렇게 삐딱하게 얘기해
##의 귀환이네,그러게 스타의 귀환이네
헤어진 여친 감금해서 생매장한 무기징역대.,헤어진 여친 감금해서 생매장한 20대 남성이 무기징역 받았대.
"헤어진 이유는 폭력성향 때문이, 감금해서 성범죄도다네","헤어진 이유는 폭력성향 때문이었고, 감금해서 성범죄도 저질렀다네."
그러게. 사실상 수업만인게 아니라도 제대로 못쓰는데 돈은 다 받아가,그러게..사실상 수업만 비대면인게 아니라 시설도 제대로 못쓰는데 돈은 다 받아가
돈건 아니건 다 똑같네,돈 앞에서 부자건 아니건 간에 다 똑같네
남자만 좀나 기본적인 매너같은게 부족해서 아쉽긴함,남자 마음 이해한다만 좀 센스나 기본적인 매너같은게 부족해서 아쉽긴함
##지로 생각도 안들걸,역지사지로 생각해보면 그런 생각도 안들걸
키즈카페 일하면서 남자 애기들은 진짜 극성이라는 거 됨,키즈카페 일하면서 남자 애기들은 진짜 극성이라는 거 알게 됨..
12게 ~,12시 안에 들어갈게~
아 마렵네,아 오늘 치킨 마렵네
남자도 나락 갔네,저 남자 연예인도 이미지 나락 갔네
다 죽고 얼굴하는 게 무슨민데?,사람 다 죽고 얼굴 공개하는 게 무슨 의민데?
태극기부대냐,그럼 너는 태극기부대냐?
[UNK] 가 확실히 잘 거 같다,[UNK]가 확실히 연기를 잘 하는 거 같다
##하러 가고 싶어,낚시하러 가고 싶어
얼마 [UNK] [UNK]단이 납치어 [UNK] 에서,얼마 전에 [UNK][UNK]선교단이 납치되었어  [UNK]에서
200억을 주지 인질 살해하겠다고 협박는 군,200억을 주지 않으면 인질을 살해하겠다고 협박하였다는 군
납치 배후는 악명 높은 법조직 [UNK] 라나 뭐라나 일질 한당 100만 달러를 달라고 했,납치 배후는 악명 높은 법죄조직 [UNK]라나 뭐라나 일질 한 사람당 100만 달러를 달라고 했데
취집하려는 여자,회사에 취집하려는 여자 많다더라
여자여도 그럴듯,음 근데 내가 여자여도 그럴듯
##도 안 하고만 잤어.,어제도 아무것도 안 하고 잠만 잤어.
[UNK] 쓰고 얼굴이 완전히 뒤집어,[UNK] 쿠션 쓰고 얼굴이 완전히 뒤집어졌어.
인종차별은 하면 되는 거,인종차별은 하면 안 되는 거 맞냐?
##라도 하는게야,그래도 이런거라도 하는게 어디야
저건게 아니고게을 한거지,저건 센게 아니고 무섭게 화장을 한거지
사람한테 몬스터,사람한테 몬스터가 뭐냐
하루 못 죽을 것,하루 운동 못 하니깐 죽을 것 같다
요즘 애들 문맹,요즘 애들 문맹 심각하다던데
##으로 한 죽었네.,음주운전으로 또 한 사람이 죽었네.
##으면 곱게 집에 들어가서 잘 것이지 운전대는 왜 거야.,술을 마셨으면 곱게 집에 들어가서 잘 것이지 운전대는 왜 잡은 거야.
,벌 완전 무서워
하.. 그 왜 기타 뚱땅냐,하.. 그 새벽에 왜 기타를 뚱땅거리는거냐
없는인가,잠이 없는 사람들인가?
결혼하고 하루에 10번씩 해서 남자가 성기 장애,결혼하고 하루에 10번씩 해서 남자가 성기능 장애 왔대
근데 이거 때문에 여자가 남편의 성기 장애 이혼 소송했대ㅋㅋㅋ,근데 이거 때문에 여자가 남편의 성기능 장애를 이유로 이혼 소송했대ㅋㅋㅋ
새벽에 화장실 가러 일어나면 안방 신음 들린다는 애들은 어떻게?,새벽에 화장실 가러 일어나면 안방에서 신음소리가 들린다는 애들은 어떻게 생각해 ?
[UNK] 웹드 찍는 연기 하는줄은,[UNK] 웹드 찍는데 연기도 하는줄은 몰랐네
인플루언서들 요즘 웹 많이 찍 [UNK] 그분도 찍,인플루언서들 요즘 웹드라마 많이 찍더라 [UNK] 그분도 찍음
근데가인들로 쓰는게 더 퀄리티 좋지않나,근데 연기가 전공인 배우들로 쓰는게 더 퀄리티 좋지않나
"종로 갔는데,에서부터 찌렁 장난아님.","어제 종로 갔는데, 지하철역에서부터 찌렁내가 장난아님."
,여자 만나고 싶어
##하는 년 만나 본,운동하는 년 만나 본 거야?
저렇게 것들이 멸종,저렇게 귀여운 것들이 멸종 위기라니
##다고 막 잡아까,귀엽다고 막 잡아들이니까 그러지
성범죄 생각이 드는 게,성범죄 기사들 보면 생각이 드는 게
아 똥네 ; ;,아 과제 점수 똥망이네;;
나랑 먹자고 했는데 스타일이 아니라 거절했어.,나랑 같이 밥 먹자고 했는데 내 스타일이 아니라 거절했어.
이번한 사람 중에 고졸도서,이번 지원한 사람 중에 고졸도 있다면서?
##들,학교에 유학생들 많네
나 오늘랑 같이 자다가 물 너무 내가 버릇을 잘못 키워나서 그런 건가 싶다,나 오늘 강아지랑 같이 자다가 물렸어 너무 아프다 내가 버릇을 잘못 키워나서 그런 건가 싶다
어쩐지 그래서 내가 너를 볼때마다 그런생각이 들 조심,어쩐지 그래서 내가 너를 볼때마다 그런생각이 들더라고 앞으론 조심하자
,연애 왜 하냐
,그러게 말이야
건달들 범죄 저지른거 미화하는,건달들 범죄 저지른거 미화하는 영화가 너무 많아
여경받지 않게 일반인이랑 스파링하는 프로그램 만들자는 의견,여경 무시받지 않게 일반인이랑 스파링하는 프로그램 만들자는 의견 봤냐?
##j한테 별풍선 쏘는애들 진짜 이해못,나는 bj한테 별풍선 쏘는애들 진짜 이해못하겠다
교회에 헌금 명품사주고 굿하는거처럼필요없음,교회에 헌금하고 명품사주고 굿하는거 이런거처럼 이해할필요없음
이번에 전자발찌 끊고 여자 두 명 애가 더 못 죽여서 한이 했,이번에 전자발찌 끊고 여자 두 명 죽인 애가 더 못 죽여서 한이라고 했대
저은이야,저 책은 진짜 명작이야
##쿠 네가 많다,어이쿠 네가 고생이 많다
,그러게 말야
제발 갈 갔으면,서로 제발 갈 길 갔으면
~ [UNK]간?,아~ [UNK] 잡혀간 거?
ㅋㅋㅋ 그지네,ㅋㅋㅋ 그 표현 되게 찰지네
[UNK] 결국은 실패 거기다 대고 [UNK]km 날아간 것도 대단하다고네?,[UNK] 결국은 실패했다는데 거기다 대고 [UNK] 700km 날아간 것도 대단하다고 했다네?
쟨 머리통이아?,쟨 머리통이 왜 저렇게 작아?
##하고하던데? 우리도 갈 수는 있는데 안 가는 거 아닌가,자가 격리하고 관리하던데? 우리도 갈 수는 있는데 안 가는 거 아닌가
##으라고 했다가 저렇게 죽.,돈 갚으라고 했다가 저렇게 죽다니.
,왜 그러는데?
눈치 없잖아,내가 눈치가 좀 없잖아
,너무 답답해.
서로하고가면 아닐까?,서로 존중하고 맞춰가면 되는거 아닐까?
쓰레기통,저건 쓰레기통인가?
##납잖아,도서반납함이잖아
듯으로 한대,나쁜 듯으로 한 말이 아니었대
잃어버린 엄지손가락만한 굴기의 진주잖아,내가 잃어버린 건 엄지손가락만한 굴기의 진주잖아.
진주면 다지 크기가 있니?,진주면 다 진주지 크기가 무슨 상관이 있니?
문방구에서 애들한테 파는,이건 문방구에서 애들한테 파는거잖아.
학교에서 동성애를 가르쳐 좋겠어,학교에서 동성애를 제대로 가르쳐주면 좋겠어.
그럼 동성애에 혐오도 것.,그럼 동성애에 대한 혐오도 줄어들 것 같아.
,여자친구 생일이라서
##녀보는게 내 소원,서울녀 만나보는게 내 소원이야
너도 맛있는,너도 맛있는건 못참잖아
남친 장사가 잘 안 되나,남친 가게가 장사가 잘 안 되나봐
아무리 짖는다 해도 남의 집한테 말을 하니? 선 넘는다 너,아무리 짖는다 해도 남의 집 강아지한테 어떻게 그런 말을 하니? 선 넘는다 너
선릉 배달기사 코로나 실직해서 배달 거라,선릉 배달기사 코로나 때문에 실직해서 배달 뛴 거라더라
##외교한다며 돈 뿌리먹은게 얼마야 대체,자원외교한다며 돈 뿌리다가 날려먹은게 얼마야 대체
야 못생긴 것도 서 그러냐,야 못생긴 것도 서러울텐데 왜 그러냐
아니 먹을한 표정 짓는다니까?,아니 술 먹을 때마다 느끼한 표정 짓는다니까?
##하게 하지 그럼,따끔하게 한 마디 하지 그럼
뭐 별 없잖아 애기니까. 부모가든겠지,뭐 별 수 없잖아 애기니까. 부모가 어케든 해주겠지
[UNK] 소속사에서 지원 거라 잘라,[UNK] 소속사에서 제작 지원한 거라 못 잘라
##고 싶어도 안 섬.,서고 싶어도 안 섬. ㅠㅜ
서도 안 남,서도 티 안 남. ㅠㅜ
식히려고 보는데 그 배우 보면 일서 위산 나와.,머리 식히려고 드라마 보는데 그 배우 보면 일 생각나서 위산 나와.
회장님 역으로 많이 맞지,회장님 역으로 많이 나오는 배우 맞지?
얘 청순했던 얼굴 다졌네,얘 옛날 청순했던 얼굴 다 없어졌네.
요새벌,나 요새 말벌 키워
너 원래 그렇게 까만거냐 태을 한거냐?,너 원래 그렇게 까만거냐 태닝을 한거냐?
나 내일 일어나자마자 리저블컵 갈끄다,나 내일 일어나자마자 스벅 리유저블컵 사러 갈끄다
ㅋㅋㅋ 그니까 10명한테 보낼 공부하는 게에 더 도움될 듯,ㅋㅋㅋ 그니까 저거 10명한테 보낼 시간에 공부하는 게 대입에 더 도움될 듯
내 주변에서도 행운의 애들 다 망했어 ㅋㅋㅋ,내 주변에서도 행운의 문자 보낸 애들 입시 다 망했어 ㅋㅋㅋ
##려면갈 누가 2200받고 가고싶겠냐 ㅋㅋ,갈려면갈수있는데 누가 2200받고 가고싶겠냐 ㅋㅋ
##으면 것들도 있긴해,잘 찾으면 괜찮은 것들도 있긴해
응 아내분이 근데 탈북민이시,"응, 아내분이 근데 탈북민이시래"
엉 [UNK]? 사람 [UNK],엉 [UNK] ? 그 사람 [UNK] 콘서트한데
아니가 시데 외모를 비하해,아니 요새가 어느 시댄데 외모를 비하해
##비졌더라,부동산 복비 낮아졌더라
ㅇㅇ이다 [UNK],ㅇㅇ 이건 잘한 행정이다 짝짝짞
[UNK] 이,[UNK]이 맘에 들어?
##살을 성인인줄 알고 건드게 되냐?,12살을 성인인줄 알고 건드렸다는게 말이 되냐?
[UNK] 거,[UNK] 떨어지는 거 봄?
둘 다 없는에 불과한.,둘 다 실체 없는 믿음에 불과한 거야.
으 니가 보고 그러라고 올리는 아니거든 불쾌,으 그거 니가 보고 그러라고 올리는거 아니거든 불쾌하겠다
##어서 먹을수도 있자나,그냥 맛있어서 먹을수도 있자나
여기 쓰래기 하지말라고었는데 당신?,여기 쓰래기 투기 하지말라고 적었는데 당신 뭐야?
나 길다 귀신 본 줄 알고 놀어,나 어제 길 가다 귀신 본 줄 알고 놀랬어
야 짜증나 니가 틀,야 그렇게 짜증나면 니가 틀던가
##겠다 ㅋㅋ,그건 그러겠다 ㅋㅋ
스이 어차피야 되니까 놓고 한 듯?,스탭이 어차피 치워야 되니까 놓고 가라 한 듯?
땅에 살짝 두고 가는 것도 아니고 바로 던지는 거 봐ㅋ 누가 저?,인정 땅에 살짝 두고 가는 것도 아니고 바로 던지는 거 봐 ㅋㅋㅋ 누가 저럼?
[UNK] 보면는 어떤 사고 쳐도 가능한 것 같다.,[UNK] 보면 연예계는 어떤 사고 쳐도 복귀가 가능한 것 같다.
그럼 머지 샀던 사람들은 바보 마냥봐야돼 인간들도 머지에서 환불해준다는 확신이 없어서 그런거 아닌가 나는 10만원돈이라 그냥 90 % 환불 신청했는데 사실 못받을까 살짝 불안하긴 하다,그럼 머지 샀던 사람들은 바보 마냥 손해봐야돼? 저 인간들도 머지에서 환불해준다는 확신이 없어서 그런거 아닌가 나는 10만원돈이라 그냥 90%환불 신청했는데 사실 못받을까 살짝 불안하긴 하다
맨날 살살 거리지마! 뺄 수 있는데 안클까봐 안는거란 말이야,맨날 살살 거리지마! 살 뺄 수 있는데 키 안클까봐 안빼는거란 말이야
아빠도 안 읽으면서 무슨,아빠도 책 안 읽으면서 무슨 말이야?
##이 병들 발기부전이 온,혈관이 병들면 발기부전이 온대
##하는 곳이였네,혈관이 열일하는 곳이였네
,맞아.
나라 올림픽에뿌리는 소리들,남의 나라 올림픽에 재뿌리는 소리들 하지마라
##족으로 살려고,난 딩크족으로 살려고
[UNK] 이 섬 거는 기본 아니냐?,[UNK]이 섬인지 아는 거는 기본 상식 아니냐?
[UNK] 처럼 푸 인자 영부인이 있었냐고.,[UNK]처럼 푸근하고 인자한 영부인이 있었냐고.
##기는,나도 그렇기는 해
저 신체 장애인 탁구켓을 입으로 물고 탁구를 치는 잘하네.,저 신체 장애인은 탁구 라켓을 입으로 물고 탁구를 치는데 잘하네.
##가 진짜 더리는 것 같애.,미디어가 진짜 사회를 더 망가뜨리는 것 같애.
얼굴 보고 가족부터 살찌면 후려치.,매일 얼굴 보고 사는 가족부터 살찌면 후려치잖아.
##을 걸어 그곳이 안 나오잖아,한참을 걸어도 그곳이 안 나오잖아.
너만 믿고다 다리가 끊어질 것처럼.,너만 믿고 걷다 보니까 다리가 끊어질 것처럼 아파.
